Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas69720    Pavarde69720   2         6         1         5         7         5         
Vardas69721    Pavarde69721   8         5         2         3         3         4         
Vardas69722    Pavarde69722   3         4         10        2         4         2         
Vardas69723    Pavarde69723   4         7         5         2         6         9         
Vardas69724    Pavarde69724   9         3         7         8         2         2         
Vardas69725    Pavarde69725   4         4         8         6         10        4         
Vardas69726    Pavarde69726   10        4         7         1         5         9         
Vardas69727    Pavarde69727   7         5         1         2         8         2         
Vardas69728    Pavarde69728   7         5         3         10        10        8         
Vardas69729    Pavarde69729   9         6         2         3         9         4         
Vardas69730    Pavarde69730   1         7         2         10        6         7         
Vardas69731    Pavarde69731   6         6         10        3         10        7         
Vardas69732    Pavarde69732   8         9         4         4         6         10        
Vardas69733    Pavarde69733   9         2         10        8         8         10        
Vardas69734    Pavarde69734   7         1         7         8         8         4         
Vardas69735    Pavarde69735   4         1         8         9         3         4         
Vardas69736    Pavarde69736   9         8         1         7         3         9         
Vardas69737    Pavarde69737   10        7         9         5         3         9         
Vardas69738    Pavarde69738   2         4         6         6         9         4         
Vardas69739    Pavarde69739   6         2         10        1         6         10        
Vardas69740    Pavarde69740   9         2         10        5         7         9         
Vardas69741    Pavarde69741   3         5         1         6         1         8         
Vardas69742    Pavarde69742   10        4         7         8         10        8         
Vardas69743    Pavarde69743   3         2         6         9         8         6         
Vardas69744    Pavarde69744   5         9         6         8         6         5         
Vardas69745    Pavarde69745   5         3         6         4         4         10        
Vardas69746    Pavarde69746   1         6         3         1         8         8         
Vardas69747    Pavarde69747   8         1         5         7         10        1         
Vardas69748    Pavarde69748   7         1         2         7         4         3         
Vardas69749    Pavarde69749   2         1         5         9         2         3         
Vardas69750    Pavarde69750   7         1         3         3         5         6         
Vardas69751    Pavarde69751   8         10        4         8         6         8         
Vardas69752    Pavarde69752   3         10        3         6         9         5         
Vardas69753    Pavarde69753   5         3         1         8         8         10        
Vardas69754    Pavarde69754   6         5         2         2         2         3         
Vardas69755    Pavarde69755   6         2         7         10        4         8         
Vardas69756    Pavarde69756   4         3         8         10        8         5         
Vardas69757    Pavarde69757   10        6         6         10        10        1         
Vardas69758    Pavarde69758   10        2         7         9         5         10        
Vardas69759    Pavarde69759   2         9         8         4         3         10        
Vardas69760    Pavarde69760   8         2         7         5         10        6         
Vardas69761    Pavarde69761   7         3         1         1         3         1         
Vardas69762    Pavarde69762   3         4         4         6         8         4         
Vardas69763    Pavarde69763   3         1         7         9         3         3         
Vardas69764    Pavarde69764   9         2         10        7         1         5         
Vardas69765    Pavarde69765   3         6         3         8         6         5         
Vardas69766    Pavarde69766   4         9         5         10        9         10        
Vardas69767    Pavarde69767   2         9         10        6         5         4         
Vardas69768    Pavarde69768   8         1         5         3         2         4         
Vardas69769    Pavarde69769   2         2         8         10        10        10        
Vardas69770    Pavarde69770   1         5         9         5         5         1         
Vardas69771    Pavarde69771   3         7         3         5         9         5         
Vardas69772    Pavarde69772   1         10        5         2         1         3         
Vardas69773    Pavarde69773   8         7         7         10        9         8         
Vardas69774    Pavarde69774   9         2         1         6         5         9         
Vardas69775    Pavarde69775   7         2         2         9         4         9         
Vardas69776    Pavarde69776   9         2         3         2         7         4         
Vardas69777    Pavarde69777   4         6         8         1         5         9         
Vardas69778    Pavarde69778   6         2         4         4         2         3         
Vardas69779    Pavarde69779   7         9         6         4         3         4         
Vardas69780    Pavarde69780   1         5         4         1         8         9         
Vardas69781    Pavarde69781   8         4         4         3         6         7         
Vardas69782    Pavarde69782   2         9         2         7         10        3         
Vardas69783    Pavarde69783   7         9         4         6         1         6         
Vardas69784    Pavarde69784   9         10        1         9         8         10        
Vardas69785    Pavarde69785   3         1         8         1         3         8         
Vardas69786    Pavarde69786   6         7         8         2         4         10        
Vardas69787    Pavarde69787   5         3         10        1         4         7         
Vardas69788    Pavarde69788   9         7         5         3         7         2         
Vardas69789    Pavarde69789   4         5         2         6         1         5         
Vardas69790    Pavarde69790   9         10        3         6         4         7         
Vardas69791    Pavarde69791   6         9         2         7         7         2         
Vardas69792    Pavarde69792   7         2         4         10        1         5         
Vardas69793    Pavarde69793   7         9         8         5         3         10        
Vardas69794    Pavarde69794   9         1         9         1         4         10        
Vardas69795    Pavarde69795   3         9         6         10        2         9         
Vardas69796    Pavarde69796   5         1         8         2         8         3         
Vardas69797    Pavarde69797   4         2         10        9         9         3         
Vardas69798    Pavarde69798   8         3         2         3         2         10        
Vardas69799    Pavarde69799   9         8         6         8         9         5         
Vardas69800    Pavarde69800   6         9         3         4         7         7         
Vardas69801    Pavarde69801   3         4         6         5         10        5         
Vardas69802    Pavarde69802   4         9         9         6         2         8         
Vardas69803    Pavarde69803   5         8         2         2         4         2         
Vardas69804    Pavarde69804   8         10        7         10        7         4         
Vardas69805    Pavarde69805   2         2         1         4         6         9         
Vardas69806    Pavarde69806   7         4         2         1         9         6         
Vardas69807    Pavarde69807   10        7         10        7         5         1         
Vardas69808    Pavarde69808   1         9         7         6         3         6         
Vardas69809    Pavarde69809   7         4         6         9         6         9         
Vardas69810    Pavarde69810   7         6         7         7         9         2         
Vardas69811    Pavarde69811   6         2         7         6         10        3         
Vardas69812    Pavarde69812   9         2         9         4         7         10        
Vardas69813    Pavarde69813   2         3         4         5         6         6         
Vardas69814    Pavarde69814   2         9         5         9         4         3         
Vardas69815    Pavarde69815   10        5         8         9         7         9         
Vardas69816    Pavarde69816   8         7         6         7         6         10        
Vardas69817    Pavarde69817   7         4         3         2         3         4         
Vardas69818    Pavarde69818   3         4         7         2         2         4         
Vardas69819    Pavarde69819   2         2         2         4         3         6         
Vardas69820    Pavarde69820   6         6         3         7         8         4         
Vardas69821    Pavarde69821   3         7         6         9         8         3         
Vardas69822    Pavarde69822   7         1         4         8         5         3         
Vardas69823    Pavarde69823   4         4         9         9         1         9         
Vardas69824    Pavarde69824   7         1         5         3         5         4         
Vardas69825    Pavarde69825   2         8         2         3         6         9         
Vardas69826    Pavarde69826   10        5         5         8         10        1         
Vardas69827    Pavarde69827   9         2         7         10        4         2         
Vardas69828    Pavarde69828   2         6         4         6         8         7         
Vardas69829    Pavarde69829   8         8         5         6         6         9         
Vardas69830    Pavarde69830   7         4         2         1         7         4         
Vardas69831    Pavarde69831   4         4         1         5         4         2         
Vardas69832    Pavarde69832   2         10        1         9         9         5         
Vardas69833    Pavarde69833   5         1         8         7         7         4         
Vardas69834    Pavarde69834   5         9         2         9         10        8         
Vardas69835    Pavarde69835   6         5         8         8         7         10        
Vardas69836    Pavarde69836   6         5         1         7         8         6         
Vardas69837    Pavarde69837   2         8         2         8         6         7         
Vardas69838    Pavarde69838   3         4         1         1         3         8         
Vardas69839    Pavarde69839   5         3         9         7         7         1         
Vardas69840    Pavarde69840   9         10        5         8         6         8         
Vardas69841    Pavarde69841   9         3         2         4         9         5         
Vardas69842    Pavarde69842   10        8         2         6         4         8         
Vardas69843    Pavarde69843   2         6         1         10        7         8         
Vardas69844    Pavarde69844   7         10        9         7         9         4         
Vardas69845    Pavarde69845   4         8         8         6         2         3         
Vardas69846    Pavarde69846   1         7         10        7         2         7         
Vardas69847    Pavarde69847   10        3         5         10        7         1         
Vardas69848    Pavarde69848   6         3         4         10        10        10        
Vardas69849    Pavarde69849   3         4         8         7         6         10        
Vardas69850    Pavarde69850   6         4         8         3         1         10        
Vardas69851    Pavarde69851   5         7         7         7         3         4         
Vardas69852    Pavarde69852   5         10        4         4         2         6         
Vardas69853    Pavarde69853   6         1         6         1         9         10        
Vardas69854    Pavarde69854   4         7         8         7         9         6         
Vardas69855    Pavarde69855   4         7         9         8         2         4         
Vardas69856    Pavarde69856   3         9         9         5         4         2         
Vardas69857    Pavarde69857   9         8         7         7         4         1         
Vardas69858    Pavarde69858   1         3         4         9         8         10        
Vardas69859    Pavarde69859   4         3         6         2         3         2         
Vardas69860    Pavarde69860   5         4         2         7         8         8         
Vardas69861    Pavarde69861   9         4         1         5         8         3         
Vardas69862    Pavarde69862   3         9         3         5         10        4         
Vardas69863    Pavarde69863   6         4         10        1         9         1         
Vardas69864    Pavarde69864   1         9         5         10        10        1         
Vardas69865    Pavarde69865   1         1         2         2         3         5         
Vardas69866    Pavarde69866   6         10        10        7         1         3         
Vardas69867    Pavarde69867   1         4         5         6         5         9         
Vardas69868    Pavarde69868   6         7         5         2         7         2         
Vardas69869    Pavarde69869   1         10        5         7         9         6         
Vardas69870    Pavarde69870   6         8         6         1         5         2         
Vardas69871    Pavarde69871   9         7         5         10        3         8         
Vardas69872    Pavarde69872   10        6         3         2         1         3         
Vardas69873    Pavarde69873   10        2         1         8         1         10        
Vardas69874    Pavarde69874   6         10        2         2         9         6         
Vardas69875    Pavarde69875   6         5         2         10        1         5         
Vardas69876    Pavarde69876   5         2         9         7         8         6         
Vardas69877    Pavarde69877   8         4         2         1         3         9         
Vardas69878    Pavarde69878   8         3         4         2         4         6         
Vardas69879    Pavarde69879   9         5         6         5         3         10        
Vardas69880    Pavarde69880   1         10        4         7         5         2         
Vardas69881    Pavarde69881   2         6         5         5         7         4         
Vardas69882    Pavarde69882   9         7         4         4         5         2         
Vardas69883    Pavarde69883   6         9         7         9         4         4         
Vardas69884    Pavarde69884   6         1         5         8         1         2         
Vardas69885    Pavarde69885   5         9         9         9         9         1         
Vardas69886    Pavarde69886   7         2         6         10        1         7         
Vardas69887    Pavarde69887   5         8         1         8         9         9         
Vardas69888    Pavarde69888   10        8         4         7         2         9         
Vardas69889    Pavarde69889   7         7         3         3         7         5         
Vardas69890    Pavarde69890   1         1         4         4         6         5         
Vardas69891    Pavarde69891   5         2         2         8         3         1         
Vardas69892    Pavarde69892   10        3         2         3         1         4         
Vardas69893    Pavarde69893   3         3         9         6         5         7         
Vardas69894    Pavarde69894   1         3         3         4         6         9         
Vardas69895    Pavarde69895   9         2         5         6         10        7         
Vardas69896    Pavarde69896   3         3         1         9         6         10        
Vardas69897    Pavarde69897   1         7         9         6         9         4         
Vardas69898    Pavarde69898   7         1         7         6         2         9         
Vardas69899    Pavarde69899   5         9         4         3         5         1         
Vardas69900    Pavarde69900   1         2         9         6         10        10        
Vardas69901    Pavarde69901   4         3         9         5         8         8         
Vardas69902    Pavarde69902   1         4         8         4         6         8         
Vardas69903    Pavarde69903   6         8         2         3         8         9         
Vardas69904    Pavarde69904   8         5         9         5         9         1         
Vardas69905    Pavarde69905   3         5         8         3         4         10        
Vardas69906    Pavarde69906   7         5         10        9         6         6         
Vardas69907    Pavarde69907   1         5         2         1         8         1         
Vardas69908    Pavarde69908   6         8         8         1         4         8         
Vardas69909    Pavarde69909   10        1         5         8         1         1         
Vardas69910    Pavarde69910   2         9         10        8         10        8         
Vardas69911    Pavarde69911   6         3         3         1         3         10        
Vardas69912    Pavarde69912   6         7         2         9         2         6         
Vardas69913    Pavarde69913   8         6         3         4         8         5         
Vardas69914    Pavarde69914   9         7         4         3         8         5         
Vardas69915    Pavarde69915   7         5         1         8         9         4         
Vardas69916    Pavarde69916   2         10        7         5         5         8         
Vardas69917    Pavarde69917   8         3         1         8         5         1         
Vardas69918    Pavarde69918   2         5         7         3         9         8         
Vardas69919    Pavarde69919   4         7         8         1         7         4         
Vardas69920    Pavarde69920   8         10        8         7         6         2         
Vardas69921    Pavarde69921   2         10        9         6         9         4         
Vardas69922    Pavarde69922   1         6         9         1         4         10        
Vardas69923    Pavarde69923   7         2         5         10        9         1         
Vardas69924    Pavarde69924   5         6         4         8         8         2         
Vardas69925    Pavarde69925   2         2         9         1         5         3         
Vardas69926    Pavarde69926   7         9         7         3         5         6         
Vardas69927    Pavarde69927   9         10        3         3         7         3         
Vardas69928    Pavarde69928   9         1         5         10        5         2         
Vardas69929    Pavarde69929   4         3         8         8         8         6         
Vardas69930    Pavarde69930   9         10        7         1         7         5         
Vardas69931    Pavarde69931   7         9         5         2         5         2         
Vardas69932    Pavarde69932   7         6         9         7         7         1         
Vardas69933    Pavarde69933   9         8         7         2         1         5         
Vardas69934    Pavarde69934   2         7         8         7         6         4         
Vardas69935    Pavarde69935   2         5         2         7         7         1         
Vardas69936    Pavarde69936   10        10        7         3         5         9         
Vardas69937    Pavarde69937   3         9         1         10        1         5         
Vardas69938    Pavarde69938   10        7         2         4         7         4         
Vardas69939    Pavarde69939   1         3         1         8         10        9         
Vardas69940    Pavarde69940   10        9         2         5         7         5         
Vardas69941    Pavarde69941   5         9         3         10        8         10        
Vardas69942    Pavarde69942   4         2         8         10        9         8         
Vardas69943    Pavarde69943   6         9         5         3         9         1         
Vardas69944    Pavarde69944   8         2         3         2         6         4         
Vardas69945    Pavarde69945   2         6         1         2         5         10        
Vardas69946    Pavarde69946   3         8         10        10        6         4         
Vardas69947    Pavarde69947   2         4         1         5         1         3         
Vardas69948    Pavarde69948   9         6         6         5         10        3         
Vardas69949    Pavarde69949   5         1         5         9         1         5         
Vardas69950    Pavarde69950   5         7         8         6         5         8         
Vardas69951    Pavarde69951   3         7         3         10        9         10        
Vardas69952    Pavarde69952   6         6         8         2         1         4         
Vardas69953    Pavarde69953   6         2         5         9         7         4         
Vardas69954    Pavarde69954   3         9         8         8         4         4         
Vardas69955    Pavarde69955   7         4         6         2         9         10        
Vardas69956    Pavarde69956   8         2         3         7         7         1         
Vardas69957    Pavarde69957   3         3         3         4         5         4         
Vardas69958    Pavarde69958   9         10        8         7         1         7         
Vardas69959    Pavarde69959   9         2         6         10        8         2         
Vardas69960    Pavarde69960   8         5         7         8         9         4         
Vardas69961    Pavarde69961   6         3         9         3         5         1         
Vardas69962    Pavarde69962   1         4         10        8         9         7         
Vardas69963    Pavarde69963   2         1         4         2         1         2         
Vardas69964    Pavarde69964   7         7         5         4         7         1         
Vardas69965    Pavarde69965   6         2         7         1         2         10        
Vardas69966    Pavarde69966   9         2         10        3         3         10        
Vardas69967    Pavarde69967   6         9         9         4         1         1         
Vardas69968    Pavarde69968   8         7         5         2         4         8         
Vardas69969    Pavarde69969   4         10        8         10        8         5         
Vardas69970    Pavarde69970   2         8         7         9         7         2         
Vardas69971    Pavarde69971   3         3         9         1         4         4         
Vardas69972    Pavarde69972   1         10        8         4         3         7         
Vardas69973    Pavarde69973   10        1         1         3         7         8         
Vardas69974    Pavarde69974   8         4         2         8         5         3         
Vardas69975    Pavarde69975   1         2         10        6         10        2         
Vardas69976    Pavarde69976   2         9         7         8         2         2         
Vardas69977    Pavarde69977   9         2         7         2         6         5         
Vardas69978    Pavarde69978   6         2         8         7         8         1         
Vardas69979    Pavarde69979   1         5         5         7         4         5         
Vardas69980    Pavarde69980   5         7         5         2         7         8         
Vardas69981    Pavarde69981   9         6         8         9         3         5         
Vardas69982    Pavarde69982   3         1         1         3         9         8         
Vardas69983    Pavarde69983   8         1         10        3         4         8         
Vardas69984    Pavarde69984   4         7         7         5         7         4         
Vardas69985    Pavarde69985   3         8         3         6         9         3         
Vardas69986    Pavarde69986   4         6         6         3         5         2         
Vardas69987    Pavarde69987   2         6         5         9         2         10        
Vardas69988    Pavarde69988   10        3         5         8         7         5         
Vardas69989    Pavarde69989   9         8         4         5         4         6         
Vardas69990    Pavarde69990   5         7         6         6         1         2         
Vardas69991    Pavarde69991   4         7         7         4         3         9         
Vardas69992    Pavarde69992   5         4         4         3         4         10        
Vardas69993    Pavarde69993   4         8         6         2         6         7         
Vardas69994    Pavarde69994   7         6         3         10        4         3         
Vardas69995    Pavarde69995   4         10        8         3         5         10        
Vardas69996    Pavarde69996   10        6         3         10        6         5         
Vardas69997    Pavarde69997   2         2         6         1         10        9         
Vardas69998    Pavarde69998   7         7         10        6         4         7         
Vardas69999    Pavarde69999   9         10        5         1         2         1         
Vardas70000    Pavarde70000   2         10        7         8         3         2         
Vardas70001    Pavarde70001   4         2         3         9         10        10        
Vardas70002    Pavarde70002   10        8         3         2         4         2         
Vardas70003    Pavarde70003   10        5         4         7         2         2         
Vardas70004    Pavarde70004   1         6         1         4         6         4         
Vardas70005    Pavarde70005   1         4         5         3         1         4         
Vardas70006    Pavarde70006   7         9         3         5         3         10        
Vardas70007    Pavarde70007   9         1         1         4         1         7         
Vardas70008    Pavarde70008   3         6         8         7         7         2         
Vardas70009    Pavarde70009   1         2         3         5         7         4         
Vardas70010    Pavarde70010   9         7         3         5         9         1         
Vardas70011    Pavarde70011   1         9         6         9         3         5         
Vardas70012    Pavarde70012   6         4         4         4         3         10        
Vardas70013    Pavarde70013   4         10        1         6         7         1         
Vardas70014    Pavarde70014   9         7         7         8         4         4         
Vardas70015    Pavarde70015   2         4         2         8         3         3         
Vardas70016    Pavarde70016   6         3         3         10        2         5         
Vardas70017    Pavarde70017   9         10        10        7         7         1         
Vardas70018    Pavarde70018   5         7         1         9         5         7         
Vardas70019    Pavarde70019   3         8         8         6         8         3         
Vardas70020    Pavarde70020   2         1         4         6         5         8         
Vardas70021    Pavarde70021   1         8         5         9         2         8         
Vardas70022    Pavarde70022   6         7         6         4         2         1         
Vardas70023    Pavarde70023   10        9         4         5         6         6         
Vardas70024    Pavarde70024   9         6         5         10        10        10        
Vardas70025    Pavarde70025   10        8         10        3         1         1         
Vardas70026    Pavarde70026   10        2         9         1         9         5         
Vardas70027    Pavarde70027   8         2         4         10        1         10        
Vardas70028    Pavarde70028   6         6         5         2         1         7         
Vardas70029    Pavarde70029   10        5         7         5         10        3         
Vardas70030    Pavarde70030   7         8         8         5         8         1         
Vardas70031    Pavarde70031   3         4         9         6         2         4         
Vardas70032    Pavarde70032   4         8         4         8         6         1         
Vardas70033    Pavarde70033   4         7         6         6         1         2         
Vardas70034    Pavarde70034   1         5         3         4         10        6         
Vardas70035    Pavarde70035   9         8         6         3         6         5         
Vardas70036    Pavarde70036   4         7         1         10        7         9         
Vardas70037    Pavarde70037   9         6         9         4         9         4         
Vardas70038    Pavarde70038   7         3         1         2         6         9         
Vardas70039    Pavarde70039   8         5         7         6         2         4         
Vardas70040    Pavarde70040   6         7         10        10        8         1         
Vardas70041    Pavarde70041   2         1         2         6         8         3         
Vardas70042    Pavarde70042   2         8         6         2         7         4         
Vardas70043    Pavarde70043   4         2         5         4         8         1         
Vardas70044    Pavarde70044   7         10        6         2         6         9         
Vardas70045    Pavarde70045   1         6         9         10        3         3         
Vardas70046    Pavarde70046   7         3         7         4         3         6         
Vardas70047    Pavarde70047   7         7         10        6         8         10        
Vardas70048    Pavarde70048   9         4         2         4         6         5         
Vardas70049    Pavarde70049   2         9         8         7         5         1         
Vardas70050    Pavarde70050   9         8         4         1         8         7         
Vardas70051    Pavarde70051   1         3         8         4         9         2         
Vardas70052    Pavarde70052   7         3         3         6         1         4         
Vardas70053    Pavarde70053   1         6         10        3         7         7         
Vardas70054    Pavarde70054   9         9         10        1         7         6         
Vardas70055    Pavarde70055   3         8         4         7         2         6         
Vardas70056    Pavarde70056   8         6         8         6         1         4         
Vardas70057    Pavarde70057   6         6         8         6         3         6         
Vardas70058    Pavarde70058   8         9         8         3         5         4         
Vardas70059    Pavarde70059   3         4         8         6         4         4         
Vardas70060    Pavarde70060   5         7         7         6         3         3         
Vardas70061    Pavarde70061   1         3         7         8         2         1         
Vardas70062    Pavarde70062   10        2         4         9         1         7         
Vardas70063    Pavarde70063   4         6         4         3         6         4         
Vardas70064    Pavarde70064   9         10        5         9         5         9         
Vardas70065    Pavarde70065   8         2         4         10        8         6         
Vardas70066    Pavarde70066   8         2         7         1         6         8         
Vardas70067    Pavarde70067   7         8         9         7         2         9         
Vardas70068    Pavarde70068   8         6         3         3         1         5         
Vardas70069    Pavarde70069   3         5         2         3         4         1         
Vardas70070    Pavarde70070   7         9         4         10        5         1         
Vardas70071    Pavarde70071   3         1         1         4         7         4         
Vardas70072    Pavarde70072   2         2         4         4         8         4         
Vardas70073    Pavarde70073   9         2         9         5         8         8         
Vardas70074    Pavarde70074   7         10        8         3         5         2         
Vardas70075    Pavarde70075   1         3         5         8         2         9         
Vardas70076    Pavarde70076   5         10        9         7         9         7         
Vardas70077    Pavarde70077   4         6         10        2         6         7         
Vardas70078    Pavarde70078   4         7         4         10        4         3         
Vardas70079    Pavarde70079   7         10        5         7         6         8         
Vardas70080    Pavarde70080   7         1         3         2         10        7         
Vardas70081    Pavarde70081   2         3         8         4         1         8         
Vardas70082    Pavarde70082   7         8         6         10        4         5         
Vardas70083    Pavarde70083   7         4         9         4         9         8         
Vardas70084    Pavarde70084   3         3         4         7         7         4         
Vardas70085    Pavarde70085   6         4         7         9         2         8         
Vardas70086    Pavarde70086   10        3         1         4         4         2         
Vardas70087    Pavarde70087   6         1         4         8         5         4         
Vardas70088    Pavarde70088   2         2         1         9         10        1         
Vardas70089    Pavarde70089   8         9         8         9         3         8         
Vardas70090    Pavarde70090   7         6         6         2         2         9         
Vardas70091    Pavarde70091   1         4         7         1         2         2         
Vardas70092    Pavarde70092   8         1         1         4         7         7         
Vardas70093    Pavarde70093   2         10        5         10        3         10        
Vardas70094    Pavarde70094   10        4         7         10        1         7         
Vardas70095    Pavarde70095   9         9         4         9         2         3         
Vardas70096    Pavarde70096   3         9         4         7         6         8         
Vardas70097    Pavarde70097   5         5         1         6         8         3         
Vardas70098    Pavarde70098   1         2         5         1         7         6         
Vardas70099    Pavarde70099   5         10        4         4         10        3         
Vardas70100    Pavarde70100   2         10        8         6         3         5         
Vardas70101    Pavarde70101   5         4         3         7         9         5         
Vardas70102    Pavarde70102   3         5         4         9         5         9         
Vardas70103    Pavarde70103   7         4         10        9         7         8         
Vardas70104    Pavarde70104   5         4         4         1         5         7         
Vardas70105    Pavarde70105   9         6         3         2         4         1         
Vardas70106    Pavarde70106   8         3         7         9         3         6         
Vardas70107    Pavarde70107   6         9         8         10        8         1         
Vardas70108    Pavarde70108   2         1         8         5         8         9         
Vardas70109    Pavarde70109   8         8         1         7         5         10        
Vardas70110    Pavarde70110   2         4         1         4         7         9         
Vardas70111    Pavarde70111   7         9         7         5         8         2         
Vardas70112    Pavarde70112   8         3         8         10        8         7         
Vardas70113    Pavarde70113   5         3         8         5         3         2         
Vardas70114    Pavarde70114   8         5         3         5         4         6         
Vardas70115    Pavarde70115   1         8         4         1         10        7         
Vardas70116    Pavarde70116   3         6         7         9         6         1         
Vardas70117    Pavarde70117   10        5         10        1         3         7         
Vardas70118    Pavarde70118   2         8         5         9         6         6         
Vardas70119    Pavarde70119   9         3         7         5         8         6         
Vardas70120    Pavarde70120   1         8         5         5         7         6         
Vardas70121    Pavarde70121   3         1         2         7         10        10        
Vardas70122    Pavarde70122   8         3         8         9         2         6         
Vardas70123    Pavarde70123   9         1         1         7         8         4         
Vardas70124    Pavarde70124   9         1         10        6         1         5         
Vardas70125    Pavarde70125   6         7         9         5         4         6         
Vardas70126    Pavarde70126   10        5         4         6         6         5         
Vardas70127    Pavarde70127   2         8         1         2         9         5         
Vardas70128    Pavarde70128   4         10        7         3         7         2         
Vardas70129    Pavarde70129   6         1         7         9         9         1         
Vardas70130    Pavarde70130   2         1         9         2         1         10        
Vardas70131    Pavarde70131   8         8         4         1         1         2         
Vardas70132    Pavarde70132   4         10        2         2         7         8         
Vardas70133    Pavarde70133   4         4         1         10        7         8         
Vardas70134    Pavarde70134   3         4         6         10        4         3         
Vardas70135    Pavarde70135   4         8         3         4         9         4         
Vardas70136    Pavarde70136   5         5         2         5         1         9         
Vardas70137    Pavarde70137   2         2         9         2         7         8         
Vardas70138    Pavarde70138   1         2         1         3         9         9         
Vardas70139    Pavarde70139   2         9         1         9         6         4         
Vardas70140    Pavarde70140   8         2         7         4         4         4         
Vardas70141    Pavarde70141   7         10        2         5         9         7         
Vardas70142    Pavarde70142   7         3         6         6         1         10        
Vardas70143    Pavarde70143   8         2         7         1         8         1         
Vardas70144    Pavarde70144   6         5         6         5         10        2         
Vardas70145    Pavarde70145   7         5         4         4         6         6         
Vardas70146    Pavarde70146   6         4         9         10        8         6         
Vardas70147    Pavarde70147   2         3         6         8         3         9         
Vardas70148    Pavarde70148   7         10        1         9         2         1         
Vardas70149    Pavarde70149   3         1         3         8         9         6         
Vardas70150    Pavarde70150   6         9         3         8         2         5         
Vardas70151    Pavarde70151   5         8         5         10        5         7         
Vardas70152    Pavarde70152   3         2         8         2         1         5         
Vardas70153    Pavarde70153   8         9         9         9         4         8         
Vardas70154    Pavarde70154   9         8         3         10        7         5         
Vardas70155    Pavarde70155   9         8         3         4         2         9         
Vardas70156    Pavarde70156   9         6         9         8         3         5         
Vardas70157    Pavarde70157   3         3         10        3         2         6         
Vardas70158    Pavarde70158   8         6         4         7         10        7         
Vardas70159    Pavarde70159   8         6         6         9         10        7         
Vardas70160    Pavarde70160   1         1         5         10        8         3         
Vardas70161    Pavarde70161   3         10        8         1         10        9         
Vardas70162    Pavarde70162   8         2         3         4         4         8         
Vardas70163    Pavarde70163   5         1         9         3         8         4         
Vardas70164    Pavarde70164   2         9         3         7         4         3         
Vardas70165    Pavarde70165   3         3         8         1         3         7         
Vardas70166    Pavarde70166   8         5         9         10        1         5         
Vardas70167    Pavarde70167   5         5         4         9         4         2         
Vardas70168    Pavarde70168   9         10        9         8         3         2         
Vardas70169    Pavarde70169   7         10        6         7         9         6         
Vardas70170    Pavarde70170   1         3         2         4         6         6         
Vardas70171    Pavarde70171   6         3         6         3         5         7         
Vardas70172    Pavarde70172   9         10        4         5         8         7         
Vardas70173    Pavarde70173   6         8         7         6         2         5         
Vardas70174    Pavarde70174   1         9         2         3         10        1         
Vardas70175    Pavarde70175   2         10        4         9         7         3         
Vardas70176    Pavarde70176   2         5         2         7         4         7         
Vardas70177    Pavarde70177   7         8         3         10        3         6         
Vardas70178    Pavarde70178   6         1         1         3         1         8         
Vardas70179    Pavarde70179   10        3         6         5         3         2         
Vardas70180    Pavarde70180   4         7         6         1         8         6         
Vardas70181    Pavarde70181   6         2         3         9         4         2         
Vardas70182    Pavarde70182   3         2         1         7         5         6         
Vardas70183    Pavarde70183   10        7         4         2         2         4         
Vardas70184    Pavarde70184   5         2         5         10        4         7         
Vardas70185    Pavarde70185   4         10        2         3         2         6         
Vardas70186    Pavarde70186   6         6         2         4         2         9         
Vardas70187    Pavarde70187   4         6         4         7         6         4         
Vardas70188    Pavarde70188   2         6         4         5         2         8         
Vardas70189    Pavarde70189   5         4         9         1         10        3         
Vardas70190    Pavarde70190   3         2         3         5         4         10        
Vardas70191    Pavarde70191   9         2         2         6         4         5         
Vardas70192    Pavarde70192   6         10        1         10        1         2         
Vardas70193    Pavarde70193   4         10        1         9         1         10        
Vardas70194    Pavarde70194   4         10        2         10        6         7         
Vardas70195    Pavarde70195   5         7         8         5         1         8         
Vardas70196    Pavarde70196   7         4         8         7         6         10        
Vardas70197    Pavarde70197   2         10        1         6         5         5         
Vardas70198    Pavarde70198   9         9         5         6         4         4         
Vardas70199    Pavarde70199   8         10        8         1         5         7         
Vardas70200    Pavarde70200   4         4         6         7         3         8         
Vardas70201    Pavarde70201   7         3         2         6         8         7         
Vardas70202    Pavarde70202   8         10        7         10        3         10        
Vardas70203    Pavarde70203   1         6         2         6         4         2         
Vardas70204    Pavarde70204   8         3         8         4         7         1         
Vardas70205    Pavarde70205   5         5         6         6         2         4         
Vardas70206    Pavarde70206   5         1         2         7         9         8         
Vardas70207    Pavarde70207   3         1         9         10        9         9         
Vardas70208    Pavarde70208   1         8         5         10        1         3         
Vardas70209    Pavarde70209   10        4         5         1         10        4         
Vardas70210    Pavarde70210   6         9         5         4         10        9         
Vardas70211    Pavarde70211   10        5         9         3         8         4         
Vardas70212    Pavarde70212   8         10        8         6         9         1         
Vardas70213    Pavarde70213   4         5         6         8         9         5         
Vardas70214    Pavarde70214   7         9         7         2         5         2         
