Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas6909     Pavarde6909    10        3         10        6         5         3         
Vardas6910     Pavarde6910    3         5         1         1         4         10        
Vardas6911     Pavarde6911    7         7         10        10        4         9         
Vardas6912     Pavarde6912    2         7         3         2         10        5         
Vardas6913     Pavarde6913    7         7         6         7         7         7         
Vardas6914     Pavarde6914    5         3         3         4         3         8         
Vardas6915     Pavarde6915    7         3         5         5         4         6         
Vardas6916     Pavarde6916    10        10        4         9         3         5         
Vardas6917     Pavarde6917    3         1         4         5         2         3         
Vardas6918     Pavarde6918    4         1         5         10        8         5         
Vardas6919     Pavarde6919    8         1         2         3         6         8         
Vardas6920     Pavarde6920    6         4         10        10        6         3         
Vardas6921     Pavarde6921    9         8         6         3         4         1         
Vardas6922     Pavarde6922    6         9         3         1         5         7         
Vardas6923     Pavarde6923    1         1         8         7         5         6         
Vardas6924     Pavarde6924    5         6         6         2         8         1         
Vardas6925     Pavarde6925    10        6         6         2         9         2         
Vardas6926     Pavarde6926    2         8         8         2         10        10        
Vardas6927     Pavarde6927    4         9         6         7         5         3         
Vardas6928     Pavarde6928    10        1         10        10        9         10        
Vardas6929     Pavarde6929    6         3         7         6         10        1         
Vardas6930     Pavarde6930    4         2         8         4         6         4         
Vardas6931     Pavarde6931    4         7         10        3         10        5         
Vardas6932     Pavarde6932    9         5         10        4         6         5         
Vardas6933     Pavarde6933    1         5         3         9         8         10        
Vardas6934     Pavarde6934    5         9         7         9         5         3         
Vardas6935     Pavarde6935    9         3         1         1         3         9         
Vardas6936     Pavarde6936    10        2         10        3         7         1         
Vardas6937     Pavarde6937    4         7         2         6         10        3         
Vardas6938     Pavarde6938    3         3         7         6         10        3         
Vardas6939     Pavarde6939    1         3         2         9         4         5         
Vardas6940     Pavarde6940    1         5         7         7         10        3         
Vardas6941     Pavarde6941    1         8         4         1         5         1         
Vardas6942     Pavarde6942    5         5         3         10        10        5         
Vardas6943     Pavarde6943    1         8         9         4         2         1         
Vardas6944     Pavarde6944    2         4         1         4         7         5         
Vardas6945     Pavarde6945    7         3         10        6         6         2         
Vardas6946     Pavarde6946    4         9         8         4         4         3         
Vardas6947     Pavarde6947    4         6         8         8         3         7         
Vardas6948     Pavarde6948    4         8         5         9         7         5         
Vardas6949     Pavarde6949    1         4         8         8         7         1         
Vardas6950     Pavarde6950    5         3         2         6         10        7         
Vardas6951     Pavarde6951    4         1         9         1         4         8         
Vardas6952     Pavarde6952    1         2         7         6         10        7         
Vardas6953     Pavarde6953    3         4         7         5         3         8         
Vardas6954     Pavarde6954    6         2         8         9         9         10        
Vardas6955     Pavarde6955    1         6         8         10        3         8         
Vardas6956     Pavarde6956    6         5         3         5         10        7         
Vardas6957     Pavarde6957    1         10        2         7         6         10        
Vardas6958     Pavarde6958    9         2         4         5         9         5         
Vardas6959     Pavarde6959    5         10        2         3         5         7         
Vardas6960     Pavarde6960    8         6         9         9         6         10        
Vardas6961     Pavarde6961    1         6         7         5         6         6         
Vardas6962     Pavarde6962    9         10        10        2         5         5         
Vardas6963     Pavarde6963    5         9         5         4         6         6         
Vardas6964     Pavarde6964    1         8         1         8         10        10        
Vardas6965     Pavarde6965    8         8         6         5         9         4         
Vardas6966     Pavarde6966    7         7         8         8         4         8         
Vardas6967     Pavarde6967    4         9         3         8         10        9         
Vardas6968     Pavarde6968    4         4         1         6         1         2         
Vardas6969     Pavarde6969    10        5         2         6         6         6         
Vardas6970     Pavarde6970    1         5         5         8         9         9         
Vardas6971     Pavarde6971    1         9         1         1         5         3         
Vardas6972     Pavarde6972    5         8         4         6         3         10        
Vardas6973     Pavarde6973    4         10        9         5         4         8         
Vardas6974     Pavarde6974    4         10        9         10        10        4         
Vardas6975     Pavarde6975    4         8         6         10        1         8         
Vardas6976     Pavarde6976    3         6         5         10        5         7         
Vardas6977     Pavarde6977    6         2         6         9         6         1         
Vardas6978     Pavarde6978    9         9         7         6         4         9         
Vardas6979     Pavarde6979    3         9         9         9         2         8         
Vardas6980     Pavarde6980    4         9         5         3         10        9         
Vardas6981     Pavarde6981    3         5         1         9         3         2         
Vardas6982     Pavarde6982    9         6         9         3         1         5         
Vardas6983     Pavarde6983    9         7         2         7         4         4         
Vardas6984     Pavarde6984    6         8         8         9         9         10        
Vardas6985     Pavarde6985    1         1         8         5         7         8         
Vardas6986     Pavarde6986    3         1         9         1         7         5         
Vardas6987     Pavarde6987    6         1         6         5         2         10        
Vardas6988     Pavarde6988    3         6         6         5         2         8         
Vardas6989     Pavarde6989    7         8         3         5         10        6         
Vardas6990     Pavarde6990    8         2         1         4         6         8         
Vardas6991     Pavarde6991    2         3         7         9         9         7         
Vardas6992     Pavarde6992    2         6         1         9         6         10        
Vardas6993     Pavarde6993    2         10        4         1         5         2         
Vardas6994     Pavarde6994    3         10        9         10        7         7         
Vardas6995     Pavarde6995    5         9         3         4         10        6         
Vardas6996     Pavarde6996    5         5         9         3         1         2         
Vardas6997     Pavarde6997    7         5         9         7         8         6         
Vardas6998     Pavarde6998    6         2         8         10        3         1         
Vardas6999     Pavarde6999    4         6         3         10        4         6         
Vardas7000     Pavarde7000    6         3         8         10        9         3         
Vardas7001     Pavarde7001    2         6         7         5         8         1         
Vardas7002     Pavarde7002    6         9         3         9         10        6         
Vardas7003     Pavarde7003    8         1         5         7         9         2         
Vardas7004     Pavarde7004    1         10        9         5         1         7         
Vardas7005     Pavarde7005    6         10        2         9         8         6         
Vardas7006     Pavarde7006    4         6         10        9         1         3         
Vardas7007     Pavarde7007    7         1         8         3         3         4         
Vardas7008     Pavarde7008    6         7         6         4         9         2         
Vardas7009     Pavarde7009    8         8         10        8         1         4         
Vardas7010     Pavarde7010    4         7         7         9         9         2         
Vardas7011     Pavarde7011    10        8         6         1         3         3         
Vardas7012     Pavarde7012    7         4         2         4         6         4         
Vardas7013     Pavarde7013    3         6         8         4         8         6         
Vardas7014     Pavarde7014    5         5         10        8         7         8         
Vardas7015     Pavarde7015    9         3         9         4         10        8         
Vardas7016     Pavarde7016    10        1         9         4         7         4         
Vardas7017     Pavarde7017    4         7         5         7         4         10        
Vardas7018     Pavarde7018    5         8         6         9         9         10        
Vardas7019     Pavarde7019    4         1         9         10        4         6         
Vardas7020     Pavarde7020    4         3         9         6         5         10        
Vardas7021     Pavarde7021    5         4         9         1         6         5         
Vardas7022     Pavarde7022    9         6         7         9         3         3         
Vardas7023     Pavarde7023    7         9         9         6         5         7         
Vardas7024     Pavarde7024    8         10        1         3         7         5         
Vardas7025     Pavarde7025    3         6         9         2         7         10        
Vardas7026     Pavarde7026    6         1         10        6         10        7         
Vardas7027     Pavarde7027    6         10        1         2         7         6         
Vardas7028     Pavarde7028    6         7         8         5         4         6         
Vardas7029     Pavarde7029    4         10        6         5         8         8         
Vardas7030     Pavarde7030    5         9         10        5         8         10        
Vardas7031     Pavarde7031    6         9         7         3         8         1         
Vardas7032     Pavarde7032    5         10        6         4         7         8         
Vardas7033     Pavarde7033    10        1         7         6         2         2         
Vardas7034     Pavarde7034    8         5         4         5         3         3         
Vardas7035     Pavarde7035    6         6         3         2         7         4         
Vardas7036     Pavarde7036    7         10        4         7         3         4         
Vardas7037     Pavarde7037    10        1         3         1         10        7         
Vardas7038     Pavarde7038    8         4         10        7         7         8         
Vardas7039     Pavarde7039    7         4         5         4         2         9         
Vardas7040     Pavarde7040    6         10        10        6         8         8         
Vardas7041     Pavarde7041    4         9         6         8         2         6         
Vardas7042     Pavarde7042    7         4         8         9         4         1         
Vardas7043     Pavarde7043    3         2         10        1         2         5         
Vardas7044     Pavarde7044    10        8         3         3         1         9         
Vardas7045     Pavarde7045    6         10        3         6         7         6         
Vardas7046     Pavarde7046    8         1         2         9         4         3         
Vardas7047     Pavarde7047    3         10        3         8         8         8         
Vardas7048     Pavarde7048    3         10        7         8         3         9         
Vardas7049     Pavarde7049    6         3         3         3         5         2         
Vardas7050     Pavarde7050    1         6         5         5         1         1         
Vardas7051     Pavarde7051    5         8         6         1         7         1         
Vardas7052     Pavarde7052    4         5         6         3         3         8         
Vardas7053     Pavarde7053    2         5         1         10        6         5         
Vardas7054     Pavarde7054    8         8         3         8         10        4         
Vardas7055     Pavarde7055    8         4         9         8         4         5         
Vardas7056     Pavarde7056    2         4         2         2         8         7         
Vardas7057     Pavarde7057    4         2         7         7         3         8         
Vardas7058     Pavarde7058    4         3         1         7         5         3         
Vardas7059     Pavarde7059    5         10        10        10        10        3         
Vardas7060     Pavarde7060    1         4         10        6         8         7         
Vardas7061     Pavarde7061    5         6         3         1         6         2         
Vardas7062     Pavarde7062    3         4         2         1         9         7         
Vardas7063     Pavarde7063    7         2         9         6         9         4         
Vardas7064     Pavarde7064    1         10        2         6         8         5         
Vardas7065     Pavarde7065    8         4         9         1         7         1         
Vardas7066     Pavarde7066    2         7         9         1         1         10        
Vardas7067     Pavarde7067    9         1         4         6         10        8         
Vardas7068     Pavarde7068    3         5         5         5         7         10        
Vardas7069     Pavarde7069    10        1         7         2         9         7         
Vardas7070     Pavarde7070    9         3         1         5         5         3         
Vardas7071     Pavarde7071    1         7         2         5         5         5         
Vardas7072     Pavarde7072    2         4         3         3         3         7         
Vardas7073     Pavarde7073    1         1         5         9         2         3         
Vardas7074     Pavarde7074    10        7         2         4         7         7         
Vardas7075     Pavarde7075    2         3         6         6         8         6         
Vardas7076     Pavarde7076    4         9         5         10        7         5         
Vardas7077     Pavarde7077    3         3         7         7         2         8         
Vardas7078     Pavarde7078    10        9         9         9         9         9         
Vardas7079     Pavarde7079    6         5         2         7         8         10        
Vardas7080     Pavarde7080    10        6         8         7         3         10        
Vardas7081     Pavarde7081    9         5         10        10        4         5         
Vardas7082     Pavarde7082    10        3         6         5         4         10        
Vardas7083     Pavarde7083    10        10        1         2         6         8         
Vardas7084     Pavarde7084    1         6         1         2         10        2         
Vardas7085     Pavarde7085    2         4         2         1         5         9         
Vardas7086     Pavarde7086    8         2         2         2         2         10        
Vardas7087     Pavarde7087    10        10        8         10        3         4         
Vardas7088     Pavarde7088    7         8         1         9         4         8         
Vardas7089     Pavarde7089    6         9         6         1         7         9         
Vardas7090     Pavarde7090    2         3         4         10        9         9         
Vardas7091     Pavarde7091    3         6         10        3         9         5         
Vardas7092     Pavarde7092    10        1         10        6         5         5         
Vardas7093     Pavarde7093    7         6         3         3         6         10        
Vardas7094     Pavarde7094    7         7         8         4         8         4         
Vardas7095     Pavarde7095    10        4         6         5         9         9         
Vardas7096     Pavarde7096    5         4         5         3         7         5         
Vardas7097     Pavarde7097    10        7         5         4         6         4         
Vardas7098     Pavarde7098    5         8         5         7         6         8         
Vardas7099     Pavarde7099    5         8         1         8         6         3         
Vardas7100     Pavarde7100    10        1         8         6         4         10        
Vardas7101     Pavarde7101    9         8         9         8         2         7         
Vardas7102     Pavarde7102    6         5         10        2         10        2         
Vardas7103     Pavarde7103    1         5         1         5         2         4         
Vardas7104     Pavarde7104    8         6         7         9         4         2         
Vardas7105     Pavarde7105    4         6         10        1         8         9         
Vardas7106     Pavarde7106    8         8         1         6         4         8         
Vardas7107     Pavarde7107    6         4         5         6         4         4         
Vardas7108     Pavarde7108    10        3         2         1         10        10        
Vardas7109     Pavarde7109    4         8         4         1         4         1         
Vardas7110     Pavarde7110    1         4         4         4         3         10        
Vardas7111     Pavarde7111    10        9         9         6         7         3         
Vardas7112     Pavarde7112    1         3         1         8         8         6         
Vardas7113     Pavarde7113    3         6         10        2         10        6         
Vardas7114     Pavarde7114    2         8         9         6         9         10        
Vardas7115     Pavarde7115    5         8         6         5         7         5         
Vardas7116     Pavarde7116    3         4         2         4         10        9         
Vardas7117     Pavarde7117    7         3         5         10        1         1         
Vardas7118     Pavarde7118    2         9         10        8         1         8         
Vardas7119     Pavarde7119    2         5         9         7         1         10        
Vardas7120     Pavarde7120    1         9         3         4         3         5         
Vardas7121     Pavarde7121    9         10        9         10        8         3         
Vardas7122     Pavarde7122    9         2         1         6         7         9         
Vardas7123     Pavarde7123    10        7         8         5         5         3         
Vardas7124     Pavarde7124    2         5         1         5         5         5         
Vardas7125     Pavarde7125    5         4         5         8         9         2         
Vardas7126     Pavarde7126    8         7         3         4         6         8         
Vardas7127     Pavarde7127    9         8         9         9         6         6         
Vardas7128     Pavarde7128    10        2         3         4         5         10        
Vardas7129     Pavarde7129    7         8         4         9         9         3         
Vardas7130     Pavarde7130    7         9         7         4         6         4         
Vardas7131     Pavarde7131    4         9         9         5         2         2         
Vardas7132     Pavarde7132    10        3         1         4         6         5         
Vardas7133     Pavarde7133    9         4         7         8         2         5         
Vardas7134     Pavarde7134    1         5         9         9         9         5         
Vardas7135     Pavarde7135    7         10        10        3         5         3         
Vardas7136     Pavarde7136    1         10        1         9         8         5         
Vardas7137     Pavarde7137    5         8         7         7         2         10        
Vardas7138     Pavarde7138    5         7         7         4         8         4         
Vardas7139     Pavarde7139    8         3         7         3         1         4         
Vardas7140     Pavarde7140    1         3         6         4         6         4         
Vardas7141     Pavarde7141    7         10        7         9         7         4         
Vardas7142     Pavarde7142    8         10        2         6         10        9         
Vardas7143     Pavarde7143    2         6         5         8         6         5         
Vardas7144     Pavarde7144    6         7         4         2         8         4         
Vardas7145     Pavarde7145    10        6         7         4         3         6         
Vardas7146     Pavarde7146    8         2         10        2         2         3         
Vardas7147     Pavarde7147    4         6         1         9         10        6         
Vardas7148     Pavarde7148    2         6         7         7         8         4         
Vardas7149     Pavarde7149    5         3         9         2         10        2         
Vardas7150     Pavarde7150    2         1         8         9         2         6         
Vardas7151     Pavarde7151    2         4         5         4         10        10        
Vardas7152     Pavarde7152    4         6         2         2         7         6         
Vardas7153     Pavarde7153    2         1         7         9         3         1         
Vardas7154     Pavarde7154    5         9         8         5         1         6         
Vardas7155     Pavarde7155    4         3         1         10        5         3         
Vardas7156     Pavarde7156    4         9         2         7         9         1         
Vardas7157     Pavarde7157    4         9         1         1         6         10        
Vardas7158     Pavarde7158    2         3         1         3         4         4         
Vardas7159     Pavarde7159    8         2         6         3         5         6         
Vardas7160     Pavarde7160    5         8         2         6         4         8         
Vardas7161     Pavarde7161    8         1         8         8         1         1         
Vardas7162     Pavarde7162    10        1         6         5         9         5         
Vardas7163     Pavarde7163    4         9         6         8         6         10        
Vardas7164     Pavarde7164    7         4         10        7         9         2         
Vardas7165     Pavarde7165    3         6         2         7         3         4         
Vardas7166     Pavarde7166    7         10        4         9         4         7         
Vardas7167     Pavarde7167    10        8         10        4         6         2         
Vardas7168     Pavarde7168    4         4         2         8         8         2         
Vardas7169     Pavarde7169    6         4         3         5         1         6         
Vardas7170     Pavarde7170    3         10        5         2         5         9         
Vardas7171     Pavarde7171    6         2         7         6         10        3         
Vardas7172     Pavarde7172    5         1         9         8         8         7         
Vardas7173     Pavarde7173    2         6         5         2         6         8         
Vardas7174     Pavarde7174    10        3         3         6         5         2         
Vardas7175     Pavarde7175    1         8         1         7         5         9         
Vardas7176     Pavarde7176    6         5         1         7         4         8         
Vardas7177     Pavarde7177    3         9         2         6         3         5         
Vardas7178     Pavarde7178    4         7         7         6         4         8         
Vardas7179     Pavarde7179    4         1         7         4         6         7         
Vardas7180     Pavarde7180    10        7         7         5         9         1         
Vardas7181     Pavarde7181    2         9         3         5         8         4         
Vardas7182     Pavarde7182    8         2         2         9         7         7         
Vardas7183     Pavarde7183    9         5         8         5         2         9         
Vardas7184     Pavarde7184    5         2         10        2         8         9         
Vardas7185     Pavarde7185    7         7         7         9         10        8         
Vardas7186     Pavarde7186    2         7         10        5         5         6         
Vardas7187     Pavarde7187    7         8         10        3         6         8         
Vardas7188     Pavarde7188    5         8         4         7         6         2         
Vardas7189     Pavarde7189    10        1         10        4         1         6         
Vardas7190     Pavarde7190    5         8         2         2         8         5         
Vardas7191     Pavarde7191    6         9         2         1         10        4         
Vardas7192     Pavarde7192    9         5         3         4         3         8         
Vardas7193     Pavarde7193    7         10        10        10        4         1         
Vardas7194     Pavarde7194    2         3         3         3         5         7         
Vardas7195     Pavarde7195    7         9         6         1         2         3         
Vardas7196     Pavarde7196    1         5         10        4         9         2         
Vardas7197     Pavarde7197    10        4         2         8         4         5         
Vardas7198     Pavarde7198    10        6         9         10        3         6         
Vardas7199     Pavarde7199    5         9         10        9         8         1         
Vardas7200     Pavarde7200    7         5         5         8         6         2         
Vardas7201     Pavarde7201    1         5         10        5         10        1         
Vardas7202     Pavarde7202    8         6         6         2         5         3         
Vardas7203     Pavarde7203    4         1         3         2         10        2         
Vardas7204     Pavarde7204    9         10        9         3         2         1         
Vardas7205     Pavarde7205    8         1         6         10        2         9         
Vardas7206     Pavarde7206    3         10        7         2         10        6         
Vardas7207     Pavarde7207    1         8         5         4         7         10        
Vardas7208     Pavarde7208    10        5         3         6         6         1         
Vardas7209     Pavarde7209    1         5         10        1         4         8         
Vardas7210     Pavarde7210    2         7         10        2         10        3         
Vardas7211     Pavarde7211    6         5         10        10        5         10        
Vardas7212     Pavarde7212    4         8         8         2         3         1         
Vardas7213     Pavarde7213    5         2         5         7         8         3         
Vardas7214     Pavarde7214    9         10        5         7         2         6         
Vardas7215     Pavarde7215    7         7         7         1         7         7         
Vardas7216     Pavarde7216    7         7         10        1         3         3         
Vardas7217     Pavarde7217    4         6         3         8         4         7         
Vardas7218     Pavarde7218    6         5         8         7         2         10        
Vardas7219     Pavarde7219    4         2         1         2         4         6         
Vardas7220     Pavarde7220    9         8         8         7         7         4         
Vardas7221     Pavarde7221    8         10        1         5         10        1         
Vardas7222     Pavarde7222    9         1         3         3         4         10        
Vardas7223     Pavarde7223    5         7         6         3         5         3         
Vardas7224     Pavarde7224    9         6         3         1         6         2         
Vardas7225     Pavarde7225    2         10        1         9         9         10        
Vardas7226     Pavarde7226    9         10        9         5         5         8         
Vardas7227     Pavarde7227    2         7         7         3         5         1         
Vardas7228     Pavarde7228    1         10        2         2         8         5         
Vardas7229     Pavarde7229    3         8         9         10        8         9         
Vardas7230     Pavarde7230    10        5         10        2         4         10        
Vardas7231     Pavarde7231    3         3         5         2         2         1         
Vardas7232     Pavarde7232    8         2         2         4         7         7         
Vardas7233     Pavarde7233    6         2         8         1         5         8         
Vardas7234     Pavarde7234    9         2         3         7         9         5         
Vardas7235     Pavarde7235    4         9         1         5         6         10        
Vardas7236     Pavarde7236    4         8         2         4         9         10        
Vardas7237     Pavarde7237    10        6         3         7         6         5         
Vardas7238     Pavarde7238    7         2         6         10        1         8         
Vardas7239     Pavarde7239    9         9         10        1         6         7         
Vardas7240     Pavarde7240    8         7         7         3         10        8         
Vardas7241     Pavarde7241    3         6         1         2         6         6         
Vardas7242     Pavarde7242    7         7         9         7         8         7         
Vardas7243     Pavarde7243    10        6         8         8         1         3         
Vardas7244     Pavarde7244    9         1         2         9         3         2         
Vardas7245     Pavarde7245    9         3         6         7         5         9         
Vardas7246     Pavarde7246    3         10        2         9         5         10        
Vardas7247     Pavarde7247    6         10        5         8         2         4         
Vardas7248     Pavarde7248    5         9         10        2         8         10        
Vardas7249     Pavarde7249    4         8         9         2         1         7         
Vardas7250     Pavarde7250    9         5         2         2         9         8         
Vardas7251     Pavarde7251    3         8         7         3         5         7         
Vardas7252     Pavarde7252    2         9         4         4         1         3         
Vardas7253     Pavarde7253    8         7         6         8         1         1         
Vardas7254     Pavarde7254    9         1         7         10        7         10        
Vardas7255     Pavarde7255    3         8         4         1         9         10        
Vardas7256     Pavarde7256    6         1         1         9         7         9         
Vardas7257     Pavarde7257    2         1         1         7         2         8         
Vardas7258     Pavarde7258    8         1         8         10        1         4         
Vardas7259     Pavarde7259    9         2         3         8         6         10        
Vardas7260     Pavarde7260    9         10        2         1         9         9         
Vardas7261     Pavarde7261    5         8         1         1         10        9         
Vardas7262     Pavarde7262    1         2         10        8         10        4         
Vardas7263     Pavarde7263    7         10        3         8         3         3         
Vardas7264     Pavarde7264    5         3         9         4         1         4         
Vardas7265     Pavarde7265    5         4         8         7         6         8         
Vardas7266     Pavarde7266    9         9         4         10        1         2         
Vardas7267     Pavarde7267    6         7         2         6         4         6         
Vardas7268     Pavarde7268    4         4         10        6         6         3         
Vardas7269     Pavarde7269    4         8         7         5         7         1         
Vardas7270     Pavarde7270    3         4         9         4         3         4         
Vardas7271     Pavarde7271    7         6         4         9         4         1         
Vardas7272     Pavarde7272    9         8         7         10        4         5         
Vardas7273     Pavarde7273    4         1         6         8         3         10        
Vardas7274     Pavarde7274    10        4         10        3         2         2         
Vardas7275     Pavarde7275    6         4         7         3         3         6         
Vardas7276     Pavarde7276    8         9         4         9         8         6         
Vardas7277     Pavarde7277    5         6         5         8         7         6         
Vardas7278     Pavarde7278    9         2         9         5         6         4         
Vardas7279     Pavarde7279    3         5         6         10        2         5         
Vardas7280     Pavarde7280    1         4         3         6         1         7         
Vardas7281     Pavarde7281    8         9         10        3         3         9         
Vardas7282     Pavarde7282    4         6         8         10        9         5         
Vardas7283     Pavarde7283    5         1         6         7         2         8         
Vardas7284     Pavarde7284    7         5         1         3         5         2         
Vardas7285     Pavarde7285    10        4         7         2         10        6         
Vardas7286     Pavarde7286    9         5         1         1         7         5         
Vardas7287     Pavarde7287    9         7         5         5         7         5         
Vardas7288     Pavarde7288    4         5         9         4         8         5         
Vardas7289     Pavarde7289    5         5         4         5         6         6         
Vardas7290     Pavarde7290    9         3         9         6         1         5         
Vardas7291     Pavarde7291    9         4         9         2         5         9         
Vardas7292     Pavarde7292    1         5         1         10        1         8         
Vardas7293     Pavarde7293    1         10        2         5         4         6         
Vardas7294     Pavarde7294    10        8         10        1         7         3         
Vardas7295     Pavarde7295    10        5         7         1         1         6         
Vardas7296     Pavarde7296    3         3         6         3         4         3         
Vardas7297     Pavarde7297    7         8         8         9         1         10        
Vardas7298     Pavarde7298    3         2         2         8         10        6         
Vardas7299     Pavarde7299    4         7         8         3         10        9         
Vardas7300     Pavarde7300    7         2         7         3         4         8         
Vardas7301     Pavarde7301    3         10        4         8         7         10        
Vardas7302     Pavarde7302    2         7         5         3         6         8         
Vardas7303     Pavarde7303    5         3         5         10        5         1         
Vardas7304     Pavarde7304    6         8         3         8         5         8         
Vardas7305     Pavarde7305    3         8         3         7         8         4         
Vardas7306     Pavarde7306    3         1         10        7         1         1         
Vardas7307     Pavarde7307    10        6         5         7         10        5         
Vardas7308     Pavarde7308    8         7         5         6         5         7         
Vardas7309     Pavarde7309    10        3         10        8         5         6         
Vardas7310     Pavarde7310    9         6         6         3         5         3         
Vardas7311     Pavarde7311    8         4         4         5         6         1         
Vardas7312     Pavarde7312    5         3         7         1         2         10        
Vardas7313     Pavarde7313    2         8         2         8         8         3         
Vardas7314     Pavarde7314    9         10        5         3         7         10        
Vardas7315     Pavarde7315    5         7         10        3         1         3         
Vardas7316     Pavarde7316    2         10        2         9         10        2         
Vardas7317     Pavarde7317    3         8         10        2         2         6         
Vardas7318     Pavarde7318    8         6         9         5         1         3         
Vardas7319     Pavarde7319    2         10        1         1         10        7         
Vardas7320     Pavarde7320    5         9         9         3         8         9         
Vardas7321     Pavarde7321    1         3         8         1         8         10        
Vardas7322     Pavarde7322    1         7         7         8         10        5         
Vardas7323     Pavarde7323    1         6         6         10        4         3         
Vardas7324     Pavarde7324    8         4         5         4         10        8         
Vardas7325     Pavarde7325    10        7         10        6         5         3         
Vardas7326     Pavarde7326    2         6         8         1         8         2         
Vardas7327     Pavarde7327    4         8         3         2         9         1         
Vardas7328     Pavarde7328    10        6         9         2         4         6         
Vardas7329     Pavarde7329    6         1         9         5         3         5         
Vardas7330     Pavarde7330    1         6         6         3         10        8         
Vardas7331     Pavarde7331    9         10        7         9         7         4         
Vardas7332     Pavarde7332    9         10        6         1         5         1         
Vardas7333     Pavarde7333    3         7         6         9         4         3         
Vardas7334     Pavarde7334    3         2         4         10        4         9         
Vardas7335     Pavarde7335    7         1         6         5         5         5         
Vardas7336     Pavarde7336    8         5         5         1         4         3         
Vardas7337     Pavarde7337    6         2         2         1         10        4         
Vardas7338     Pavarde7338    7         10        4         7         2         3         
Vardas7339     Pavarde7339    2         6         8         8         5         7         
Vardas7340     Pavarde7340    7         4         9         10        4         1         
Vardas7341     Pavarde7341    4         1         3         7         2         2         
Vardas7342     Pavarde7342    3         1         10        1         10        9         
Vardas7343     Pavarde7343    5         3         4         7         5         6         
Vardas7344     Pavarde7344    4         3         10        6         10        1         
Vardas7345     Pavarde7345    9         10        3         6         3         2         
Vardas7346     Pavarde7346    3         4         8         10        6         5         
Vardas7347     Pavarde7347    9         6         7         4         4         1         
Vardas7348     Pavarde7348    7         8         2         10        6         1         
Vardas7349     Pavarde7349    6         9         4         6         2         5         
Vardas7350     Pavarde7350    3         1         6         3         8         7         
Vardas7351     Pavarde7351    6         7         6         3         3         6         
Vardas7352     Pavarde7352    3         6         2         3         1         3         
Vardas7353     Pavarde7353    8         7         10        8         1         3         
Vardas7354     Pavarde7354    8         4         6         10        2         5         
Vardas7355     Pavarde7355    9         6         10        9         8         9         
Vardas7356     Pavarde7356    10        8         4         8         8         1         
Vardas7357     Pavarde7357    3         10        4         3         6         4         
Vardas7358     Pavarde7358    10        10        6         7         3         6         
Vardas7359     Pavarde7359    9         1         6         8         8         5         
Vardas7360     Pavarde7360    3         4         4         6         4         2         
Vardas7361     Pavarde7361    5         7         4         2         2         3         
Vardas7362     Pavarde7362    9         7         3         2         1         9         
Vardas7363     Pavarde7363    9         5         5         7         1         8         
Vardas7364     Pavarde7364    9         4         3         5         5         2         
Vardas7365     Pavarde7365    10        1         3         2         3         2         
Vardas7366     Pavarde7366    8         1         5         7         9         1         
Vardas7367     Pavarde7367    7         3         3         2         4         1         
Vardas7368     Pavarde7368    8         5         5         6         9         1         
Vardas7369     Pavarde7369    6         4         10        10        5         1         
Vardas7370     Pavarde7370    8         7         3         4         10        9         
Vardas7371     Pavarde7371    8         6         10        7         4         4         
Vardas7372     Pavarde7372    8         3         6         7         2         6         
Vardas7373     Pavarde7373    6         1         9         8         6         5         
Vardas7374     Pavarde7374    7         2         8         1         1         5         
Vardas7375     Pavarde7375    10        5         4         6         7         5         
Vardas7376     Pavarde7376    2         2         3         5         7         3         
Vardas7377     Pavarde7377    9         7         4         5         1         6         
Vardas7378     Pavarde7378    10        5         3         2         10        4         
Vardas7379     Pavarde7379    8         2         9         4         9         7         
Vardas7380     Pavarde7380    2         2         2         2         9         2         
Vardas7381     Pavarde7381    7         4         9         9         5         10        
Vardas7382     Pavarde7382    9         5         5         7         2         1         
Vardas7383     Pavarde7383    1         2         10        7         10        8         
Vardas7384     Pavarde7384    10        6         8         8         2         6         
Vardas7385     Pavarde7385    1         3         1         7         3         4         
Vardas7386     Pavarde7386    1         1         5         2         2         1         
Vardas7387     Pavarde7387    3         1         6         1         4         8         
Vardas7388     Pavarde7388    1         4         1         7         2         10        
Vardas7389     Pavarde7389    2         8         5         2         6         3         
Vardas7390     Pavarde7390    9         9         7         9         4         6         
Vardas7391     Pavarde7391    3         7         6         2         8         7         
Vardas7392     Pavarde7392    6         8         10        7         1         8         
Vardas7393     Pavarde7393    10        3         1         10        6         9         
Vardas7394     Pavarde7394    8         7         3         3         9         1         
Vardas7395     Pavarde7395    7         6         7         6         7         4         
Vardas7396     Pavarde7396    4         1         5         10        7         4         
Vardas7397     Pavarde7397    3         1         2         3         7         2         
Vardas7398     Pavarde7398    9         5         9         10        5         1         
Vardas7399     Pavarde7399    9         1         2         9         7         10        
Vardas7400     Pavarde7400    10        7         6         10        3         8         
Vardas7401     Pavarde7401    1         4         2         1         8         3         
Vardas7402     Pavarde7402    8         8         10        6         9         1         
Vardas7403     Pavarde7403    6         10        7         9         2         4         
